molecule_chembl_id,smiles,standard_value,bioactivity_class
CHEMBL5271087,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)cc1,180.0,active
CHEMBL5287970,CS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,43.0,active
CHEMBL5267118,COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)C2)cc1,1090.0,active
CHEMBL5284988,CC(=O)Oc1cc2oc(-c3ccccc3)cc2cc1-c1c[se]nn1,50.0,active
CHEMBL5274029,O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1cccc(F)c1,47.0,active
CHEMBL5267795,COc1ccccc1/C=c1\c(=O)[nH]n2c(=O)c3ccccc3nc12,47.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,10.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,10.0,active
CHEMBL349564,CS(=O)(=O)c1ccc(-c2cnn(Cc3cccs3)c(=O)c2-c2ccc(F)cc2)cc1,50.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,280.0,active
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,996.0,active
CHEMBL296447,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,169.82,active
CHEMBL520726,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,40000.0,inactive
CHEMBL432112,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,100.0,active
CHEMBL4640256,COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(N3CCCCC3)n2)c2ccccc12,20.0,active
CHEMBL4640306,Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1,100.0,active
CHEMBL4635571,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCCC3)n2)nn1,4000.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,100000.0,inactive
CHEMBL3741026,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,10000.0,inactive
CHEMBL316040,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,2850.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,380.0,active
CHEMBL4473503,COC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)N,600.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,17.79,active
CHEMBL4749004,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccccc2cc1O,39210.0,inactive
CHEMBL4463619,CCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,880.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,6200.0,active
CHEMBL3974473,Cc1cc(C)c2c(=O)n(CN(C)CCNc3ccccc3)sc2n1,494300.0,inactive
CHEMBL275376,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,200.0,active
CHEMBL5422492,COc1ccc(/C=N/NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,150.0,active
CHEMBL5286217,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC(=O)c1ccccc1,92.0,active
CHEMBL3810027,COC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,75000.0,inactive
CHEMBL562498,COc1cc2c(cc1O)CCc1cc(O)cc(OC)c1-2,5800.0,active
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0.49,active
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,820.0,active
CHEMBL4208086,COc1ccc(-c2nc3cc(NC(=O)c4cccc(C)c4)ccc3o2)cc1OC,1560.0,active
CHEMBL4205552,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1OC,40.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,480.0,active
CHEMBL501208,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,0.02,active
CHEMBL2023851,COc1ccc(Nc2nc(-c3ccc(Cl)cc3)c(C)s2)cc1,5000.0,active
CHEMBL303728,COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1F,1129.8,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,36.0,active
CHEMBL96110,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(C)(=O)=O)cc1)SC2,75.01,active
CHEMBL27733,CN(C)c1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,14300.0,inactive
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,2.0,active
CHEMBL3775528,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2N)c1,12100.0,inactive
CHEMBL29942,COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,290.0,active
CHEMBL10345,CC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,300.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5800.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,640.0,active
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,50.0,active
CHEMBL4218075,COC(=O)COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,7461.0,active
CHEMBL406527,CC[S+]([O-])c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,26596225.1,inactive
CHEMBL272208,CC(C)Nc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,3652329.91,inactive
CHEMBL270078,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3cccs3)n2)cc1,833335724.3,inactive
CHEMBL405071,CC(C)(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,32154369.64,inactive
CHEMBL255378,CC(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,39525739.13,inactive
CHEMBL403827,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(N)cc3)cc(C(F)(F)F)n2)cc1,4732711.16,inactive
CHEMBL4553272,COc1ccc(/C=C/c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1,4700.0,active
CHEMBL409468,NS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,2790.0,active
CHEMBL271337,NS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,157.6,active
CHEMBL28599,Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,69.0,active
CHEMBL29533,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1,56.0,active
CHEMBL273118,CS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,3408317.15,inactive
CHEMBL271551,CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,7142989.31,inactive
CHEMBL271338,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,476200667.7,inactive
CHEMBL403957,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(Cl)s3)cc(C(F)(F)F)n2)cc1,5.4,active
CHEMBL272587,Cc1cccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)c1,1930.0,active
CHEMBL283425,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccncc2)cc1,64700.0,inactive
CHEMBL28801,CCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,860.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,427.9,active
CHEMBL129473,Cc1cc(=O)c(Oc2ccc([N+](=O)[O-])cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,3990.25,active
CHEMBL4173674,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(NCc3ccccc3)n2)cc1,60000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,40.0,active
CHEMBL4217988,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,3650.0,active
CHEMBL3099220,CC(C)(C)c1cc(/C=N/NC(=O)c2ccncc2)c(O)c(C(C)(C)C)c1,7110.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,40.0,active
CHEMBL45139,COc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,100000.0,inactive
CHEMBL4754406,CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3cccc(O)c3)n2)cc1,140.0,active
CHEMBL4795119,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,420.0,active
CHEMBL346288,CS(=O)(=O)c1ccc(-c2sc3nncn3c2-c2ccccc2)cc1,446683592.2,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1310.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,300.0,active
CHEMBL4561483,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,40000.0,inactive
CHEMBL5268949,Cc1ccc(N/N=C2\C(=N)N(c3ccc(S(N)(=O)=O)cc3)N=C2N)cc1,670.0,active
CHEMBL5169729,CS(=O)(=O)c1ccc(-n2c(-c3ccc(O[11CH3])c(F)c3)cnc2Cl)cc1,5.0,active
CHEMBL5200454,CS(=O)(=O)c1ccc(-c2cc(O[11CH3])nc(NCc3cccs3)n2)cc1,1.0,active
CHEMBL4529760,COc1ccccc1/C=C/C1=NNC(=O)CC1,103.17,active
CHEMBL1710350,COC(=O)c1c(-c2ccccc2)noc1-c1ccccc1,100000.0,inactive
CHEMBL5276738,O=C(c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1cccc2ccccc12,70.0,active
CHEMBL5285025,N=C1/C(=N\Nc2ccc(S(N)(=O)=O)cc2)C(N)=NN1c1ccccc1C(=O)O,1120.0,active
CHEMBL5269512,CC1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)/C1=N/Nc1ccc(S(N)(=O)=O)cc1,660.0,active
CHEMBL5284118,CC1=CCCC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,10.34,active
CHEMBL5267320,CC[C@H](CO)[C@@](C)(O)C/C=C/C(C)(C)OC(=O)C[C@]1(C)C=CC[C@@H](C)[C@@]12C=CC(C)(CC)O2,650.0,active
CHEMBL5285524,CC(=O)N1NC(c2ccccc2)=CC1c1nnc2n(Cc3ccccc3)c(=O)c3c4c(sc3n12)CCCC4,540.0,active
CHEMBL5178658,O=c1[nH]cc(CSc2ccc(C(F)(F)F)cc2)[nH]c1=O,10000.0,inactive
CHEMBL282093,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,0.45,active
CHEMBL52454,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,363.08,active
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,61.0,active
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3800.0,active
CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,9700.0,active
CHEMBL469,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,140.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5800.0,active
CHEMBL5271224,COc1cc(/C=c2\c(=O)[nH]n3c(=O)c4ccccc4nc23)cc(OC)c1OC,47.0,active
CHEMBL296411,COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,1667.0,active
CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,30000.0,inactive
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,490.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,70.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,170.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,60.0,active
CHEMBL1939676,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO[N+](=O)[O-])c2C)cc1,170.0,active
CHEMBL3104556,Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,240.0,active
CHEMBL4111609,Cc1c(CC(=O)N[C@H](CO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,140.0,active
CHEMBL2337400,Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,17.0,active
CHEMBL5080730,CCOC(=O)[C@H](O)[C@@H](OCc1cnnn1[C@@H](Cc1ccccc1)C(=O)OC)C(=O)OCC,32000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,115.0,active
CHEMBL3960755,COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,12570.0,inactive
CHEMBL418574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,58.0,active
CHEMBL25725,COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,1800.0,active
CHEMBL196263,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,9400.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,280.0,active
CHEMBL54370,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,4.0,active
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,19800.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,120.0,active
CHEMBL3924311,Cc1cc(C)c2c(OCCCC(=O)O)nsc2n1,269000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,45.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,150.0,active
CHEMBL391533,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,40000.0,inactive
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,57300.0,inactive
CHEMBL4065986,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccccc2)cc1,540.0,active
CHEMBL4077653,COc1cccc(-c2cc(C(=O)OCCOc3cc(=O)oc4ccccc34)nn2-c2ccc(S(N)(=O)=O)cc2)c1,430.0,active
CHEMBL5401155,O=C(CNc1ncnc2sc3c(c12)CCCC3)NN=Cc1ccc([N+](=O)[O-])cc1,530.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,900.0,active
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,532.0,active
CHEMBL49008,CC(C)(C)c1cc(/C=C2\SC(=O)NC2=O)cc(C(C)(C)C)c1O,4700.0,active
CHEMBL111045,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(C(F)(F)F)(C(F)(F)F)C2)cc1,67.0,active
CHEMBL4848882,COc1ccc2ccc(F)c(CC(=O)N/N=C/c3ccc(C(F)(F)F)cc3)c2n1,130.0,active
CHEMBL4127948,CC1=CC/C(=N/N=C(\C)c2cc3ccccc3oc2=O)N1C,310.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,20.0,active
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,400000.0,inactive
CHEMBL1170264,CCCCC(Sc1nc(OCCc2ccc(C(F)(F)F)cc2)cc(OCCc2ccc(C(F)(F)F)cc2)n1)C(=O)O,40000.0,inactive
CHEMBL325755,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,1690.0,active
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,10.0,active
CHEMBL5080948,COC(=O)[C@H](Cc1c[nH]c2ccccc12)n1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC)ccc2ccccc12,2800.0,active
CHEMBL5282806,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(F)c(F)c2)cc1,180.0,active
CHEMBL29423,COc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,43.0,active
CHEMBL5274403,CCOc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,43.0,active
CHEMBL5281490,CCCCNc1cc(-c2n[nH]c(=S)n2-c2ccccc2)cc(S(N)(=O)=O)c1Oc1ccccc1,280.0,active
CHEMBL5273653,C=CCc1ccc(-n2c(-c3cc(NCCCC)c(Oc4ccccc4)c(S(N)(=O)=O)c3)n[nH]c2=S)cc1,4590.0,active
CHEMBL5278893,CCOc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1O,150.0,active
CHEMBL5276096,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(S(N)(=O)=O)cc3)C2=O)ccc1OC(=O)c1ccccc1,87.0,active
CHEMBL5269549,O=C1CS/C(=N/c2nnc(-c3ccccc3O)s2)N1,190.0,active
CHEMBL5287965,O=C1CS/C(=N/c2nnc(-c3ccc(O)cc3)s2)N1,190.0,active
CHEMBL5266009,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(C(C)C)cc3)S2)s1,100.0,active
CHEMBL5272758,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(O)cc3)S2)s1,100.0,active
CHEMBL5284227,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(N(C)C)cc3)S2)s1,100.0,active
CHEMBL5285552,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(Br)cc3)S2)s1,100.0,active
CHEMBL5277740,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(F)cc3)S2)s1,100.0,active
CHEMBL5285490,Cc1nnc(/N=C2\NC(=O)/C(=C/c3cccnc3)S2)s1,250.0,active
CHEMBL29492,Cc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,62800.0,inactive
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,26.0,active
CHEMBL1201124,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,60500.0,inactive
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,26.0,active
CHEMBL3965079,Cc1ccc(C2CC(C(C)(C)C)=NN2c2ccc(C(=O)O)cc2)cc1,100000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1070.0,active
CHEMBL29439,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,16.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3900.0,active
CHEMBL5270978,COC1CC(C2OC3CC(CCC4CC(O)CC(O)C4)CCC3OC2CO)CC(OC)C1O,9900.0,active
CHEMBL4170210,Cc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,2150.0,active
CHEMBL4162939,Cc1cccc(C)c1NC(=S)NNC(=O)Nc1ccc(S(C)(=O)=O)cc1,3140.0,active
CHEMBL4166395,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccc(F)cc2)cc1,12490.0,inactive
CHEMBL4169819,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccc(Cl)cc2)cc1,5320.0,active
CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,50000.0,inactive
CHEMBL1084,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,8700.0,active
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,450.0,active
CHEMBL3950016,COC(=O)c1cccc(Nc2ccc([N+](=O)[O-])c3ccccc23)c1,100000.0,inactive
CHEMBL109341,COc1cc(/C=C/C(=O)O)cc(OC)c1O,28000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,54.0,active
CHEMBL5283203,O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1ccc(Cl)cc1,47.0,active
CHEMBL424,O=C(O)c1ccccc1O,40000.0,inactive
CHEMBL5271871,N#Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2C(=O)c2cccs2)cc1,90.0,active
CHEMBL5282558,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccccc1,220.0,active
CHEMBL5277473,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccc(Cl)cc1,220.0,active
CHEMBL5286663,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccc(Cl)cc1,220.0,active
CHEMBL5285559,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccccc1OC,220.0,active
CHEMBL5279601,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccs2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1OC,220.0,active
CHEMBL5275786,COc1cc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc(OC)c1OC,100.0,active
CHEMBL5266699,O=C(/C=C/c1cccnc1)c1cccc(-n2cnnn2)c1,100.0,active
CHEMBL5273124,CCOc1ccc2nc(NC(=O)CSc3nnc(Cc4c[nH]c5ccccc45)o3)sc2c1,37500.0,inactive
CHEMBL4109772,Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,160.0,active
CHEMBL540445,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,800.0,active
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,32000.0,inactive
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,160.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1500.0,active
CHEMBL423638,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,50.0,active
CHEMBL5399843,CCCCOc1nnc(CNc2ncnc3sc4c(c23)CCCC4)o1,4780.0,active
CHEMBL5403487,CC1=NN(C(=O)CNc2ncnc3sc4c(c23)CCCC4)C(C)(O)C1,2150.0,active
CHEMBL110876,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,1100.0,active
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,700.0,active
CHEMBL287646,COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,21.0,active
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,1400.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,500.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1000.0,active
CHEMBL324863,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl,141.25,active
CHEMBL29923,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,110.0,active
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,3200.0,active
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,2400.0,active
CHEMBL1316,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,5.3,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,630.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,19.0,active
CHEMBL42674,CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,10.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,9.0,active
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1100.0,active
