molecule_chembl_id,smiles,standard_value,bioactivity_class,descriptors,MolWt,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,MolLogP
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,115.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL3960755,COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,12570.0,inactive,"{1, 3.318900000000002, 5, 6, 73.58000000000001, 338.363}",1.0,3.318900000000002,5.0,6.0,73.58000000000001,338.363
CHEMBL418574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,58.0,active,"{385.34200000000004, 1, 3, 4, 3.3446000000000016, 77.98}",385.34200000000004,1.0,3.0,4.0,3.3446000000000016,77.98
CHEMBL25725,COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,1800.0,active,"{2, 3.3413200000000023, 5, 7, 80.56, 414.8890000000001}",2.0,3.3413200000000023,5.0,7.0,80.56,414.8890000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,280.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL54370,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,4.0,active,"{1, 2, 3, 4.254620000000003, 359.3970000000001, 60.160000000000004}",1.0,2.0,3.0,4.254620000000003,359.3970000000001,60.160000000000004
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,19800.0,inactive,"{1, 2, 3, 1.3101, 180.15899999999996, 63.60000000000001}",1.0,2.0,3.0,1.3101,180.15899999999996,63.60000000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,120.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,45.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,150.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL4065986,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccccc2)cc1,540.0,active,"{1, 3.528900000000002, 8, 9, 143.72000000000003, 531.5460000000003}",1.0,3.528900000000002,8.0,9.0,143.72000000000003,531.5460000000003
CHEMBL4077653,COc1cccc(-c2cc(C(=O)OCCOc3cc(=O)oc4ccccc34)nn2-c2ccc(S(N)(=O)=O)cc2)c1,430.0,active,"{1, 3.5375000000000014, 9, 10, 561.5720000000002, 152.95}",1.0,3.5375000000000014,9.0,10.0,561.5720000000002,152.95
CHEMBL5401155,O=C(CNc1ncnc2sc3c(c12)CCCC3)NN=Cc1ccc([N+](=O)[O-])cc1,530.0,active,"{2, 3.0405000000000015, 6, 122.41, 8, 410.45900000000006}",2.0,3.0405000000000015,6.0,122.41,8.0,410.45900000000006
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,532.0,active,"{0, 1, 2, 3.894800000000001, 199.278, 12.03}",0.0,1.0,2.0,3.894800000000001,199.278,12.03
CHEMBL49008,CC(C)(C)c1cc(/C=C2\SC(=O)NC2=O)cc(C(C)(C)C)c1O,4700.0,active,"{1, 2, 66.4, 4, 4.311100000000004, 333.4530000000001}",1.0,2.0,66.4,4.0,4.311100000000004,333.4530000000001
CHEMBL111045,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(C(F)(F)F)(C(F)(F)F)C2)cc1,67.0,active,"{0, 2, 3, 452.3910000000001, 34.14, 6.044800000000003}",0.0,2.0,3.0,452.3910000000001,34.14,6.044800000000003
CHEMBL4848882,COc1ccc2ccc(F)c(CC(=O)N/N=C/c3ccc(C(F)(F)F)cc3)c2n1,130.0,active,"{1, 4, 5, 4.094100000000003, 405.351, 63.58}",1.0,4.0,5.0,4.094100000000003,405.351,63.58
CHEMBL4127948,CC1=CC/C(=N/N=C(\C)c2cc3ccccc3oc2=O)N1C,310.0,active,"{0, 2, 3.1548000000000016, 4, 295.34200000000004, 58.17}",0.0,2.0,3.1548000000000016,4.0,295.34200000000004,58.17
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,20.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,400000.0,inactive,"{1, 2, 3, 1.3101, 180.15899999999996, 63.60000000000001}",1.0,2.0,3.0,1.3101,180.15899999999996,63.60000000000001
CHEMBL1170264,CCCCC(Sc1nc(OCCc2ccc(C(F)(F)F)cc2)cc(OCCc2ccc(C(F)(F)F)cc2)n1)C(=O)O,40000.0,inactive,"{1, 6, 7.492700000000007, 14, 81.54, 602.5970000000002}",1.0,6.0,7.492700000000007,14.0,81.54,602.5970000000002
CHEMBL325755,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,1690.0,active,"{0, 64.85, 3, 3.356600000000002, 5, 367.35200000000003}",0.0,64.85,3.0,3.356600000000002,5.0,367.35200000000003
CHEMBL5080948,COC(=O)[C@H](Cc1c[nH]c2ccccc12)n1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC)ccc2ccccc12,2800.0,active,"{2, 164.06, 8.877200000000002, 12, 15, 850.936}",2.0,164.06,8.877200000000002,12.0,15.0,850.936
CHEMBL5282806,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(F)c(F)c2)cc1,180.0,active,"{0, 322.332, 3, 4, 3.264400000000002, 51.21}",0.0,322.332,3.0,4.0,3.264400000000002,51.21
CHEMBL5274403,CCOc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,43.0,active,"{1, 4.905800000000005, 5, 453.95100000000014, 6, 87.21}",1.0,4.905800000000005,5.0,453.95100000000014,6.0,87.21
CHEMBL5281490,CCCCNc1cc(-c2n[nH]c(=S)n2-c2ccccc2)cc(S(N)(=O)=O)c1Oc1ccccc1,280.0,active,"{3, 5.248590000000003, 7, 9, 495.6300000000002, 115.02999999999999}",3.0,5.248590000000003,7.0,9.0,495.6300000000002,115.02999999999999
CHEMBL5273653,C=CCc1ccc(-n2c(-c3cc(NCCCC)c(Oc4ccccc4)c(S(N)(=O)=O)c3)n[nH]c2=S)cc1,4590.0,active,"{3, 5.977090000000005, 7, 11, 115.03, 535.6950000000002}",3.0,5.977090000000005,7.0,11.0,115.03,535.6950000000002
CHEMBL5278893,CCOc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1O,150.0,active,"{2, 2.244400000000001, 5, 6, 401.44400000000013, 122.28999999999999}",2.0,2.244400000000001,5.0,6.0,401.44400000000013,122.28999999999999
CHEMBL5266009,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(C(C)C)cc3)S2)s1,100.0,active,"{1, 67.24000000000001, 3, 3.8615200000000023, 6, 344.46500000000003}",1.0,67.24000000000001,3.0,3.8615200000000023,6.0,344.46500000000003
CHEMBL5284227,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(N(C)C)cc3)S2)s1,100.0,active,"{1, 2.804120000000001, 3, 70.48, 7, 345.45300000000003}",1.0,2.804120000000001,3.0,70.48,7.0,345.45300000000003
CHEMBL5285552,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(Br)cc3)S2)s1,100.0,active,"{1, 2, 67.24000000000001, 3.5006200000000014, 6, 381.28000000000003}",1.0,2.0,67.24000000000001,3.5006200000000014,6.0,381.28000000000003
CHEMBL5277740,Cc1nnc(/N=C2\NC(=O)/C(=C/c3ccc(F)cc3)S2)s1,100.0,active,"{320.374, 1, 2, 67.24000000000001, 2.877220000000001, 6}",320.374,1.0,2.0,67.24000000000001,2.877220000000001,6.0
CHEMBL5285490,Cc1nnc(/N=C2\NC(=O)/C(=C/c3cccnc3)S2)s1,250.0,active,"{1, 2, 2.13312, 7, 303.372, 80.13000000000001}",1.0,2.0,2.13312,7.0,303.372,80.13000000000001
CHEMBL29492,Cc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,62800.0,inactive,"{1, 2.495119999999999, 3, 4, 77.98, 313.38200000000006}",1.0,2.495119999999999,3.0,4.0,77.98,313.38200000000006
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,26.0,active,"{1, 2, 3.1057000000000015, 4, 54.37, 254.285}",1.0,2.0,3.1057000000000015,4.0,54.37,254.285
CHEMBL1201124,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,60500.0,inactive,"{-0.048200000000000076, 5, 6, 7, 146.01, 376.40900000000016}",-0.048200000000000076,5.0,6.0,7.0,146.01,376.40900000000016
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,26.0,active,"{0, 2, 3, 34.14, 4.323900000000004, 316.3970000000001}",0.0,2.0,3.0,34.14,4.323900000000004,316.3970000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1070.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL29439,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,16.0,active,"{2, 3.2472000000000003, 4, 5, 396.39400000000006, 90.00999999999999}",2.0,3.2472000000000003,4.0,5.0,396.39400000000006,90.00999999999999
CHEMBL5270978,COC1CC(C2OC3CC(CCC4CC(O)CC(O)C4)CCC3OC2CO)CC(OC)C1O,9900.0,active,"{1.4030000000000002, 4, 7, 8, 117.84000000000002, 472.61900000000026}",1.4030000000000002,4.0,7.0,8.0,117.84000000000002,472.61900000000026
CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,50000.0,inactive,"{1, 2, 3, 3.036500000000001, 230.26299999999998, 46.53}",1.0,2.0,3.0,3.036500000000001,230.26299999999998,46.53
CHEMBL1084,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,8700.0,active,"{1, 1.8760999999999999, 3, 5, 330.36100000000005, 80.67}",1.0,1.8760999999999999,3.0,5.0,330.36100000000005,80.67
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,450.0,active,"{1, 2, 4, 5.684900000000004, 42.23, 379.88700000000017}",1.0,2.0,4.0,5.684900000000004,42.23,379.88700000000017
CHEMBL3950016,COC(=O)c1cccc(Nc2ccc([N+](=O)[O-])c3ccccc23)c1,100000.0,inactive,"{1, 322.32, 4, 5, 4.278200000000003, 81.47}",1.0,322.32,4.0,5.0,4.278200000000003,81.47
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,54.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL5282558,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccccc1,220.0,active,"{1, 6, 7.526300000000007, 10, 557.5620000000002, 82.45}",1.0,6.0,7.526300000000007,10.0,557.5620000000002,82.45
CHEMBL5277473,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccc(Cl)cc1,220.0,active,"{1, 6, 8.179700000000006, 10, 592.0070000000002, 82.45}",1.0,6.0,8.179700000000006,10.0,592.0070000000002,82.45
CHEMBL5286663,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccc(Cl)cc1,220.0,active,"{1, 6, 8.8031, 10, 652.913, 82.45}",1.0,6.0,8.8031,10.0,652.913,82.45
CHEMBL5285559,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccccc1OC,220.0,active,"{1, 7, 648.494, 8.158300000000006, 11, 91.68}",1.0,7.0,648.494,8.158300000000006,11.0,91.68
CHEMBL5279601,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccs2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1OC,220.0,active,"{2, 4.951500000000003, 10, 12, 151.84, 604.6470000000002}",2.0,4.951500000000003,10.0,12.0,151.84,604.6470000000002
CHEMBL5275786,COc1cc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc(OC)c1OC,100.0,active,"{0, 2.5842, 7, 8, 366.3770000000002, 88.36000000000001}",0.0,2.5842,7.0,8.0,366.3770000000002,88.36000000000001
CHEMBL5266699,O=C(/C=C/c1cccnc1)c1cccc(-n2cnnn2)c1,100.0,active,"{0, 1.9533999999999996, 4, 6, 73.56, 277.28700000000003}",0.0,1.9533999999999996,4.0,6.0,73.56,277.28700000000003
CHEMBL4109772,Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,160.0,active,"{2.09952, 3, 6, 8, 474.51000000000016, 125.70000000000002}",2.09952,3.0,6.0,8.0,474.51000000000016,125.70000000000002
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1500.0,active,"{0, 2.5577000000000005, 3, 4, 314.3620000000001, 60.44}",0.0,2.5577000000000005,3.0,4.0,314.3620000000001,60.44
CHEMBL423638,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,50.0,active,"{0, 5.313000000000005, 7, 8, 79.65, 536.6250000000001}",0.0,5.313000000000005,7.0,8.0,79.65,536.6250000000001
CHEMBL5399843,CCCCOc1nnc(CNc2ncnc3sc4c(c23)CCCC4)o1,4780.0,active,"{1, 3.744100000000002, 7, 8, 359.45500000000027, 85.96000000000001}",1.0,3.744100000000002,7.0,8.0,359.45500000000027,85.96000000000001
CHEMBL5403487,CC1=NN(C(=O)CNc2ncnc3sc4c(c23)CCCC4)C(C)(O)C1,2150.0,active,"{2, 3, 2.2987, 7, 359.45500000000027, 90.71000000000001}",2.0,3.0,2.2987,7.0,359.45500000000027,90.71000000000001
CHEMBL110876,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,1100.0,active,"{0, 386.4200000000001, 3, 4.331520000000003, 5, 51.96}",0.0,386.4200000000001,3.0,4.331520000000003,5.0,51.96
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,500.0,active,"{0, 2.5577000000000005, 3, 4, 314.3620000000001, 60.44}",0.0,2.5577000000000005,3.0,4.0,314.3620000000001,60.44
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1000.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL324863,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl,141.25,active,"{0, 3, 4, 4.846800000000004, 362.87800000000016, 43.370000000000005}",0.0,3.0,4.0,4.846800000000004,362.87800000000016,43.370000000000005
CHEMBL29923,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,110.0,active,"{1, 3, 4, 3.5139200000000015, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000015,77.98,381.3790000000001
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,2400.0,active,"{1, 2, 3, 1.3101, 180.15899999999996, 63.60000000000001}",1.0,2.0,3.0,1.3101,180.15899999999996,63.60000000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,19.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL42674,CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,10.0,active,"{1, 4, 5, 4.580800000000002, 77.98, 447.8910000000001}",1.0,4.0,5.0,4.580800000000002,77.98,447.8910000000001
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1100.0,active,"{0, 3, 4, 4.175920000000004, 358.8500000000001, 59.92}",0.0,3.0,4.0,4.175920000000004,358.8500000000001,59.92
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,210.0,active,"{0, 2.5577000000000005, 3, 4, 314.3620000000001, 60.44}",0.0,2.5577000000000005,3.0,4.0,314.3620000000001,60.44
CHEMBL42094,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(C(F)(F)F)c2)cc1,208.93,active,"{0, 3, 4, 4.980400000000002, 434.36100000000005, 51.96}",0.0,3.0,4.0,4.980400000000002,434.36100000000005,51.96
CHEMBL126629,Cc1cc(=O)c(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,2147.83,active,"{0, 64.35, 3, 4, 4.339120000000004, 374.8450000000001}",0.0,64.35,3.0,4.0,4.339120000000004,374.8450000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,49.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL499068,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1,0.005998,active,"{2, 3, 4, 4.157900000000002, 85.18, 378.45300000000003}",2.0,3.0,4.0,4.157900000000002,85.18,378.45300000000003
CHEMBL501208,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,0.02,active,"{1, 2, 3, 5.044500000000004, 365.4290000000001, 49.93}",1.0,2.0,3.0,5.044500000000004,365.4290000000001,49.93
CHEMBL122890,C=CCSS/C=C/C[S+]([O-])CC=C,3400.0,active,"{0, 3, 3.002200000000002, 8, 234.41099999999997, 23.06}",0.0,3.0,3.002200000000002,8.0,234.41099999999997,23.06
CHEMBL44466,Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,790.0,active,"{0, 3, 4, 4.270020000000003, 51.96, 380.3910000000001}",0.0,3.0,4.0,4.270020000000003,51.96,380.3910000000001
CHEMBL42651,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,151.36,active,"{0, 4, 5, 4.109300000000003, 61.190000000000005, 414.3800000000001}",0.0,4.0,5.0,4.109300000000003,61.190000000000005,414.3800000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,56.7,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL418574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,58.0,active,"{385.34200000000004, 1, 3, 4, 3.3446000000000016, 77.98}",385.34200000000004,1.0,3.0,4.0,3.3446000000000016,77.98
CHEMBL29842,COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,80.0,active,"{1, 3.214100000000001, 4, 5, 397.37800000000016, 87.21000000000001}",1.0,3.214100000000001,4.0,5.0,397.37800000000016,87.21000000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,540.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL525601,CC(=O)O[C@@]12[C@H](OC(=O)[C@H](C(C)C)N(C)C)[C@@H](C)[C@]3(O)[C@@H]4C=C(C)C(=O)[C@@H]4CC(CO)=C[C@H]3[C@@H]1C2(C)C,100000.0,inactive,"{2, 2.5230999999999995, 517.6630000000004, 6, 8, 113.37000000000002}",2.0,2.5230999999999995,517.6630000000004,6.0,8.0,113.37000000000002
CHEMBL323277,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,5754.4,active,"{0, 64.85, 3, 3.665020000000003, 5, 381.3790000000001}",0.0,64.85,3.0,3.665020000000003,5.0,381.3790000000001
CHEMBL259972,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,50000.0,inactive,"{1, 3.6529000000000025, 5, 6, 81.79, 339.34700000000004}",1.0,3.6529000000000025,5.0,6.0,81.79,339.34700000000004
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,880.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL421417,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,470.0,active,"{0, 3, 4.023100000000002, 5, 51.96, 372.39300000000003}",0.0,3.0,4.023100000000002,5.0,51.96,372.39300000000003
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,68.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL3912685,COc1ccc(C2CC(c3cccc(OC)c3)=NN2c2ccc(C(=O)O)cc2)cc1,100000.0,inactive,"{1, 4.757700000000003, 5, 6, 71.36, 402.4500000000001}",1.0,4.757700000000003,5.0,6.0,71.36,402.4500000000001
CHEMBL55072,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1F,13.0,active,"{1, 3, 4, 69.39, 4.093900000000002, 393.3860000000001}",1.0,3.0,4.0,69.39,4.093900000000002,393.3860000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,57.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL5283256,COc1cc(C(=O)O)cc(O)c1O,23400.0,inactive,"{0.8045999999999998, 2, 3, 4, 86.99000000000001, 184.147}",0.8045999999999998,2.0,3.0,4.0,86.99000000000001,184.147
CHEMBL71372,Cc1oc(=O)n(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,510.5,active,"{1, 2.1924200000000003, 3, 5, 348.3550000000001, 95.29999999999998}",1.0,2.1924200000000003,3.0,5.0,348.3550000000001,95.29999999999998
CHEMBL29620,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccc(F)c2)cc1,7730.0,active,"{385.34200000000004, 1, 3, 4, 3.3446000000000016, 77.98}",385.34200000000004,1.0,3.0,4.0,3.3446000000000016,77.98
CHEMBL282838,NS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccc(Cl)cc2)cc1,830.0,active,"{2, 98.21000000000001, 4, 5, 2.3324000000000007, 363.826}",2.0,98.21000000000001,4.0,5.0,2.3324000000000007,363.826
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,10.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL273420,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2SC3)cc1,460.0,active,"{1, 2, 3.811200000000002, 5, 77.98, 411.43000000000006}",1.0,2.0,3.811200000000002,5.0,77.98,411.43000000000006
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,120.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL85139,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,300.0,active,"{0, 1, 3, 3.100900000000001, 50.68, 287.322}",0.0,1.0,3.0,3.100900000000001,50.68,287.322
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1100.0,active,"{0, 3, 4, 4.175920000000004, 358.8500000000001, 59.92}",0.0,3.0,4.0,4.175920000000004,358.8500000000001,59.92
CHEMBL274473,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,120.0,active,"{0, 3, 4, 4.328120000000003, 47.03, 347.436}",0.0,3.0,4.0,4.328120000000003,47.03,347.436
CHEMBL297108,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,39.81,active,"{1, 3, 4, 3.5139200000000015, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000015,77.98,381.3790000000001
CHEMBL323277,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,5800.0,active,"{0, 64.85, 3, 3.665020000000003, 5, 381.3790000000001}",0.0,64.85,3.0,3.665020000000003,5.0,381.3790000000001
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,760.0,active,"{0, 2.5577000000000005, 3, 4, 314.3620000000001, 60.44}",0.0,2.5577000000000005,3.0,4.0,314.3620000000001,60.44
CHEMBL108201,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,0.5,active,"{0, 3, 4, 4.193400000000004, 328.4330000000001, 43.370000000000005}",0.0,3.0,4.0,4.193400000000004,328.4330000000001,43.370000000000005
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,36.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL89578,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,15.0,active,"{0, 2, 3, 34.14, 4.960000000000005, 344.4510000000001}",0.0,2.0,3.0,34.14,4.960000000000005,344.4510000000001
